w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,summa
1,19,KGKTUZBY NPZZG OÅÅKE TQÅGOOQZUG QXQJOQN OZÅYEKEOGN OROFPT QVÅGOG XQZPZNG,UQUABGLF XZGGQ YHHUO AÅHQYYÅGBQ ÅEÅTYÅX YGHFOUOYQX YÄYPZA ÅCHQYQ EÅGZGXQ,UQUABGLF,XZGGQ,YHHUO,AÅHQYYÅGBQ,ÅEÅTYÅX,YGHFOUOYQX,YÄYPZA,ÅCHQYQ,EÅGZGXQ,0,0,0,0,0,0,0,0,0,0
1,20,KGKTUZBY NPZZG OÅÅKE TQÅGOOQZUG QXQJOQN OZÅYEKEOGN OROFPT QVÅGOG XQZPZNG,TPTÖAFKE WYFFP XGGTN ÖZGPXXZFAP ZDZSXZW XFGENTNXPW XÅXOYÖ ZBGPXP DZFYFWP,TPTÖAFKE,WYFFP,XGGTN,ÖZGPXXZFAP,ZDZSXZW,XFGENTNXPW,XÅXOYÖ,ZBGPXP,DZFYFWP,0,0,0,0,0,0,0,0,0,0
1,21,KGKTUZBY NPZZG OÅÅKE TQÅGOOQZUG QXQJOQN OZÅYEKEOGN OROFPT QVÅGOG XQZPZNG,SOSÄÖEJD VXEEO WFFSM ÄYFOWWYEÖO YCYRWYV WEFDMSMWOV WZWNXÄ YAFOWO CYEXEVO,SOSÄÖEJD,VXEEO,WFFSM,ÄYFOWWYEÖO,YCYRWYV,WEFDMSMWOV,WZWNXÄ,YAFOWO,CYEXEVO,0,0,0,0,0,0,0,0,0,0
1,22,KGKTUZBY NPZZG OÅÅKE TQÅGOOQZUG QXQJOQN OZÅYEKEOGN OROFPT QVÅGOG XQZPZNG,RNRÅÄDIC UWDDN VEERL ÅXENVVXDÄN XBXQVXU VDECLRLVNU VYVMWÅ XÖENVN BXDWDUN,RNRÅÄDIC,UWDDN,VEERL,ÅXENVVXDÄN,XBXQVXU,VDECLRLVNU,VYVMWÅ,XÖENVN,BXDWDUN,0,0,0,0,0,0,0,0,0,0
1,23,KGKTUZBY NPZZG OÅÅKE TQÅGOOQZUG QXQJOQN OZÅYEKEOGN OROFPT QVÅGOG XQZPZNG,QMQZÅCHB TVCCM UDDQK ZWDMUUWCÅM WAWPUWT UCDBKQKUMT UXULVZ WÄDMUM AWCVCTM,QMQZÅCHB,TVCCM,UDDQK,ZWDMUUWCÅM,WAWPUWT,UCDBKQKUMT,UXULVZ,WÄDMUM,AWCVCTM,0,0,0,0,0,0,0,0,0,0
1,24,KGKTUZBY NPZZG OÅÅKE TQÅGOOQZUG QXQJOQN OZÅYEKEOGN OROFPT QVÅGOG XQZPZNG,PLPYZBGA SUBBL TCCPJ YVCLTTVBZL VÖVOTVS TBCAJPJTLS TWTKUY VÅCLTL ÖVBUBSL,PLPYZBGA,SUBBL,TCCPJ,YVCLTTVBZL,VÖVOTVS,TBCAJPJTLS,TWTKUY,VÅCLTL,ÖVBUBSL,0,0,0,0,0,0,0,0,0,0
1,25,KGKTUZBY NPZZG OÅÅKE TQÅGOOQZUG QXQJOQN OZÅYEKEOGN OROFPT QVÅGOG XQZPZNG,OKOXYAFÖ RTAAK SBBOI XUBKSSUAYK UÄUNSUR SABÖIOISKR SVSJTX UZBKSK ÄUATARK,OKOXYAFÖ,RTAAK,SBBOI,XUBKSSUAYK,UÄUNSUR,SABÖIOISKR,SVSJTX,UZBKSK,ÄUATARK,0,0,0,0,0,0,0,0,0,0
1,26,KGKTUZBY NPZZG OÅÅKE TQÅGOOQZUG QXQJOQN OZÅYEKEOGN OROFPT QVÅGOG XQZPZNG,NJNWXÖEÄ QSÖÖJ RAANH WTAJRRTÖXJ TÅTMRTQ RÖAÄHNHRJQ RURISW TYAJRJ ÅTÖSÖQJ,NJNWXÖEÄ,QSÖÖJ,RAANH,WTAJRRTÖXJ,TÅTMRTQ,RÖAÄHNHRJQ,RURISW,TYAJRJ,ÅTÖSÖQJ,0,0,0,0,0,0,0,0,0,0
1,27,KGKTUZBY NPZZG OÅÅKE TQÅGOOQZUG QXQJOQN OZÅYEKEOGN OROFPT QVÅGOG XQZPZNG,MIMVWÄDÅ PRÄÄI QÖÖMG VSÖIQQSÄWI SZSLQSP QÄÖÅGMGQIP QTQHRV SXÖIQI ZSÄRÄPI,MIMVWÄDÅ,PRÄÄI,QÖÖMG,VSÖIQQSÄWI,SZSLQSP,QÄÖÅGMGQIP,QTQHRV,SXÖIQI,ZSÄRÄPI,0,0,0,0,0,0,0,0,0,0
1,28,KGKTUZBY NPZZG OÅÅKE TQÅGOOQZUG QXQJOQN OZÅYEKEOGN OROFPT QVÅGOG XQZPZNG,LHLUVÅCZ OQÅÅH PÄÄLF URÄHPPRÅVH RYRKPRO PÅÄZFLFPHO PSPGQU RWÄHPH YRÅQÅOH,LHLUVÅCZ,OQÅÅH,PÄÄLF,URÄHPPRÅVH,RYRKPRO,PÅÄZFLFPHO,PSPGQU,RWÄHPH,YRÅQÅOH,0,0,0,0,0,0,0,0,0,0
2,0,TVUUVMUUJ WFFLJ FMFSWVTUJFO UFFTUJ OAEJÖ LFJMZO BJEFLTB WBMMBT WPNVLBBWJBB VTTJPO SATTJAU,TVUUVMUUJ WFFLJ FMFSWVTUJFO UFFTUJ OAEJÖ LFJMZO BJEFLTB WBMMBT WPNVLBBWJBB VTTJPO SATTJAU,TVUUVMUUJ,WFFLJ,FMFSWVTUJFO,UFFTUJ,OAEJÖ,LFJMZO,BJEFLTB,WBMMBT,WPNVLBBWJBB,VTTJPO,SATTJAU,0,0,0,0,0,0,0,0
2,1,TVUUVMUUJ WFFLJ FMFSWVTUJFO UFFTUJ OAEJÖ LFJMZO BJEFLTB WBMMBT WPNVLBBWJBB VTTJPO SATTJAU,SUTTULTTI VEEKI ELERVUSTIEN TEESTI NÖDIÄ KEILYN AIDEKSA VALLAS VOMUKAAVIAA USSION RÖSSIÖT,SUTTULTTI,VEEKI,ELERVUSTIEN,TEESTI,NÖDIÄ,KEILYN,AIDEKSA,VALLAS,VOMUKAAVIAA,USSION,RÖSSIÖT,0,0,0,0,0,0,0,0
2,2,TVUUVMUUJ WFFLJ FMFSWVTUJFO UFFTUJ OAEJÖ LFJMZO BJEFLTB WBMMBT WPNVLBBWJBB VTTJPO SATTJAU,RTSSTKSSH UDDJH DKDQUTRSHDM SDDRSH MÄCHÅ JDHKXM ÖHCDJRÖ UÖKKÖR UNLTJÖÖUHÖÖ TRRHNM QÄRRHÄS,RTSSTKSSH,UDDJH,DKDQUTRSHDM,SDDRSH,MÄCHÅ,JDHKXM,ÖHCDJRÖ,UÖKKÖR,UNLTJÖÖUHÖÖ,TRRHNM,QÄRRHÄS,0,0,0,0,0,0,0,0
2,3,TVUUVMUUJ WFFLJ FMFSWVTUJFO UFFTUJ OAEJÖ LFJMZO BJEFLTB WBMMBT WPNVLBBWJBB VTTJPO SATTJAU,QSRRSJRRG TCCIG CJCPTSQRGCL RCCQRG LÅBGZ ICGJWL ÄGBCIQÄ TÄJJÄQ TMKSIÄÄTGÄÄ SQQGML PÅQQGÅR,QSRRSJRRG,TCCIG,CJCPTSQRGCL,RCCQRG,LÅBGZ,ICGJWL,ÄGBCIQÄ,TÄJJÄQ,TMKSIÄÄTGÄÄ,SQQGML,PÅQQGÅR,0,0,0,0,0,0,0,0
2,4,TVUUVMUUJ WFFLJ FMFSWVTUJFO UFFTUJ OAEJÖ LFJMZO BJEFLTB WBMMBT WPNVLBBWJBB VTTJPO SATTJAU,PRQQRIQQF SBBHF BIBOSRPQFBK QBBPQF KZAFY HBFIVK ÅFABHPÅ SÅIIÅP SLJRHÅÅSFÅÅ RPPFLK OZPPFZQ,PRQQRIQQF,SBBHF,BIBOSRPQFBK,QBBPQF,KZAFY,HBFIVK,ÅFABHPÅ,SÅIIÅP,SLJRHÅÅSFÅÅ,RPPFLK,OZPPFZQ,0,0,0,0,0,0,0,0
2,5,TVUUVMUUJ WFFLJ FMFSWVTUJFO UFFTUJ OAEJÖ LFJMZO BJEFLTB WBMMBT WPNVLBBWJBB VTTJPO SATTJAU,OQPPQHPPE RAAGE AHANRQOPEAJ PAAOPE JYÖEX GAEHUJ ZEÖAGOZ RZHHZO RKIQGZZREZZ QOOEKJ NYOOEYP,OQPPQHPPE,RAAGE,AHANRQOPEAJ,PAAOPE,JYÖEX,GAEHUJ,ZEÖAGOZ,RZHHZO,RKIQGZZREZZ,QOOEKJ,NYOOEYP,0,0,0,0,0,0,0,0
2,6,TVUUVMUUJ WFFLJ FMFSWVTUJFO UFFTUJ OAEJÖ LFJMZO BJEFLTB WBMMBT WPNVLBBWJBB VTTJPO SATTJAU,NPOOPGOOD QÖÖFD ÖGÖMQPNODÖI OÖÖNOD IXÄDW FÖDGTI YDÄÖFNY QYGGYN QJHPFYYQDYY PNNDJI MXNNDXO,NPOOPGOOD,QÖÖFD,ÖGÖMQPNODÖI,OÖÖNOD,IXÄDW,FÖDGTI,YDÄÖFNY,QYGGYN,QJHPFYYQDYY,PNNDJI,MXNNDXO,0,0,0,0,0,0,0,0
2,7,TVUUVMUUJ WFFLJ FMFSWVTUJFO UFFTUJ OAEJÖ LFJMZO BJEFLTB WBMMBT WPNVLBBWJBB VTTJPO SATTJAU,MONNOFNNC PÄÄEC ÄFÄLPOMNCÄH NÄÄMNC HWÅCV EÄCFSH XCÅÄEMX PXFFXM PIGOEXXPCXX OMMCIH LWMMCWN,MONNOFNNC,PÄÄEC,ÄFÄLPOMNCÄH,NÄÄMNC,HWÅCV,EÄCFSH,XCÅÄEMX,PXFFXM,PIGOEXXPCXX,OMMCIH,LWMMCWN,0,0,0,0,0,0,0,0
2,8,TVUUVMUUJ WFFLJ FMFSWVTUJFO UFFTUJ OAEJÖ LFJMZO BJEFLTB WBMMBT WPNVLBBWJBB VTTJPO SATTJAU,LNMMNEMMB OÅÅDB ÅEÅKONLMBÅG MÅÅLMB GVZBU DÅBERG WBZÅDLW OWEEWL OHFNDWWOBWW NLLBHG KVLLBVM,LNMMNEMMB,OÅÅDB,ÅEÅKONLMBÅG,MÅÅLMB,GVZBU,DÅBERG,WBZÅDLW,OWEEWL,OHFNDWWOBWW,NLLBHG,KVLLBVM,0,0,0,0,0,0,0,0
2,9,TVUUVMUUJ WFFLJ FMFSWVTUJFO UFFTUJ OAEJÖ LFJMZO BJEFLTB WBMMBT WPNVLBBWJBB VTTJPO SATTJAU,KMLLMDLLA NZZCA ZDZJNMKLAZF LZZKLA FUYAT CZADQF VAYZCKV NVDDVK NGEMCVVNAVV MKKAGF JUKKAUL,KMLLMDLLA,NZZCA,ZDZJNMKLAZF,LZZKLA,FUYAT,CZADQF,VAYZCKV,NVDDVK,NGEMCVVNAVV,MKKAGF,JUKKAUL,0,0,0,0,0,0,0,0
2,10,TVUUVMUUJ WFFLJ FMFSWVTUJFO UFFTUJ OAEJÖ LFJMZO BJEFLTB WBMMBT WPNVLBBWJBB VTTJPO SATTJAU,JLKKLCKKÖ MYYBÖ YCYIMLJKÖYE KYYJKÖ ETXÖS BYÖCPE UÖXYBJU MUCCUJ MFDLBUUMÖUU LJJÖFE ITJJÖTK,JLKKLCKKÖ,MYYBÖ,YCYIMLJKÖYE,KYYJKÖ,ETXÖS,BYÖCPE,UÖXYBJU,MUCCUJ,MFDLBUUMÖUU,LJJÖFE,ITJJÖTK,0,0,0,0,0,0,0,0
2,11,TVUUVMUUJ WFFLJ FMFSWVTUJFO UFFTUJ OAEJÖ LFJMZO BJEFLTB WBMMBT WPNVLBBWJBB VTTJPO SATTJAU,IKJJKBJJÄ LXXAÄ XBXHLKIJÄXD JXXIJÄ DSWÄR AXÄBOD TÄWXAIT LTBBTI LECKATTLÄTT KIIÄED HSIIÄSJ,IKJJKBJJÄ,LXXAÄ,XBXHLKIJÄXD,JXXIJÄ,DSWÄR,AXÄBOD,TÄWXAIT,LTBBTI,LECKATTLÄTT,KIIÄED,HSIIÄSJ,0,0,0,0,0,0,0,0
2,12,TVUUVMUUJ WFFLJ FMFSWVTUJFO UFFTUJ OAEJÖ LFJMZO BJEFLTB WBMMBT WPNVLBBWJBB VTTJPO SATTJAU,HJIIJAIIÅ KWWÖÅ WAWGKJHIÅWC IWWHIÅ CRVÅQ ÖWÅANC SÅVWÖHS KSAASH KDBJÖSSKÅSS JHHÅDC GRHHÅRI,HJIIJAIIÅ,KWWÖÅ,WAWGKJHIÅWC,IWWHIÅ,CRVÅQ,ÖWÅANC,SÅVWÖHS,KSAASH,KDBJÖSSKÅSS,JHHÅDC,GRHHÅRI,0,0,0,0,0,0,0,0
2,13,TVUUVMUUJ WFFLJ FMFSWVTUJFO UFFTUJ OAEJÖ LFJMZO BJEFLTB WBMMBT WPNVLBBWJBB VTTJPO SATTJAU,GIHHIÖHHZ JVVÄZ VÖVFJIGHZVB HVVGHZ BQUZP ÄVZÖMB RZUVÄGR JRÖÖRG JCAIÄRRJZRR IGGZCB FQGGZQH,GIHHIÖHHZ,JVVÄZ,VÖVFJIGHZVB,HVVGHZ,BQUZP,ÄVZÖMB,RZUVÄGR,JRÖÖRG,JCAIÄRRJZRR,IGGZCB,FQGGZQH,0,0,0,0,0,0,0,0
2,14,TVUUVMUUJ WFFLJ FMFSWVTUJFO UFFTUJ OAEJÖ LFJMZO BJEFLTB WBMMBT WPNVLBBWJBB VTTJPO SATTJAU,FHGGHÄGGY IUUÅY UÄUEIHFGYUA GUUFGY APTYO ÅUYÄLA QYTUÅFQ IQÄÄQF IBÖHÅQQIYQQ HFFYBA EPFFYPG,FHGGHÄGGY,IUUÅY,UÄUEIHFGYUA,GUUFGY,APTYO,ÅUYÄLA,QYTUÅFQ,IQÄÄQF,IBÖHÅQQIYQQ,HFFYBA,EPFFYPG,0,0,0,0,0,0,0,0
2,15,TVUUVMUUJ WFFLJ FMFSWVTUJFO UFFTUJ OAEJÖ LFJMZO BJEFLTB WBMMBT WPNVLBBWJBB VTTJPO SATTJAU,EGFFGÅFFX HTTZX TÅTDHGEFXTÖ FTTEFX ÖOSXN ZTXÅKÖ PXSTZEP HPÅÅPE HAÄGZPPHXPP GEEXAÖ DOEEXOF,EGFFGÅFFX,HTTZX,TÅTDHGEFXTÖ,FTTEFX,ÖOSXN,ZTXÅKÖ,PXSTZEP,HPÅÅPE,HAÄGZPPHXPP,GEEXAÖ,DOEEXOF,0,0,0,0,0,0,0,0
2,16,TVUUVMUUJ WFFLJ FMFSWVTUJFO UFFTUJ OAEJÖ LFJMZO BJEFLTB WBMMBT WPNVLBBWJBB VTTJPO SATTJAU,DFEEFZEEW GSSYW SZSCGFDEWSÄ ESSDEW ÄNRWM YSWZJÄ OWRSYDO GOZZOD GÖÅFYOOGWOO FDDWÖÄ CNDDWNE,DFEEFZEEW,GSSYW,SZSCGFDEWSÄ,ESSDEW,ÄNRWM,YSWZJÄ,OWRSYDO,GOZZOD,GÖÅFYOOGWOO,FDDWÖÄ,CNDDWNE,0,0,0,0,0,0,0,0
2,17,TVUUVMUUJ WFFLJ FMFSWVTUJFO UFFTUJ OAEJÖ LFJMZO BJEFLTB WBMMBT WPNVLBBWJBB VTTJPO SATTJAU,CEDDEYDDV FRRXV RYRBFECDVRÅ DRRCDV ÅMQVL XRVYIÅ NVQRXCN FNYYNC FÄZEXNNFVNN ECCVÄÅ BMCCVMD,CEDDEYDDV,FRRXV,RYRBFECDVRÅ,DRRCDV,ÅMQVL,XRVYIÅ,NVQRXCN,FNYYNC,FÄZEXNNFVNN,ECCVÄÅ,BMCCVMD,0,0,0,0,0,0,0,0
2,18,TVUUVMUUJ WFFLJ FMFSWVTUJFO UFFTUJ OAEJÖ LFJMZO BJEFLTB WBMMBT WPNVLBBWJBB VTTJPO SATTJAU,BDCCDXCCU EQQWU QXQAEDBCUQZ CQQBCU ZLPUK WQUXHZ MUPQWBM EMXXMB EÅYDWMMEUMM DBBUÅZ ALBBULC,BDCCDXCCU,EQQWU,QXQAEDBCUQZ,CQQBCU,ZLPUK,WQUXHZ,MUPQWBM,EMXXMB,EÅYDWMMEUMM,DBBUÅZ,ALBBULC,0,0,0,0,0,0,0,0
2,19,TVUUVMUUJ WFFLJ FMFSWVTUJFO UFFTUJ OAEJÖ LFJMZO BJEFLTB WBMMBT WPNVLBBWJBB VTTJPO SATTJAU,ACBBCWBBT DPPVT PWPÖDCABTPY BPPABT YKOTJ VPTWGY LTOPVAL DLWWLA DZXCVLLDTLL CAATZY ÖKAATKB,ACBBCWBBT,DPPVT,PWPÖDCABTPY,BPPABT,YKOTJ,VPTWGY,LTOPVAL,DLWWLA,DZXCVLLDTLL,CAATZY,ÖKAATKB,0,0,0,0,0,0,0,0
2,20,TVUUVMUUJ WFFLJ FMFSWVTUJFO UFFTUJ OAEJÖ LFJMZO BJEFLTB WBMMBT WPNVLBBWJBB VTTJPO SATTJAU,ÖBAABVAAS COOUS OVOÄCBÖASOX AOOÖAS XJNSI UOSVFX KSNOUÖK CKVVKÖ CYWBUKKCSKK BÖÖSYX ÄJÖÖSJA,ÖBAABVAAS,COOUS,OVOÄCBÖASOX,AOOÖAS,XJNSI,UOSVFX,KSNOUÖK,CKVVKÖ,CYWBUKKCSKK,BÖÖSYX,ÄJÖÖSJA,0,0,0,0,0,0,0,0
2,21,TVUUVMUUJ WFFLJ FMFSWVTUJFO UFFTUJ OAEJÖ LFJMZO BJEFLTB WBMMBT WPNVLBBWJBB VTTJPO SATTJAU,ÄAÖÖAUÖÖR BNNTR NUNÅBAÄÖRNW ÖNNÄÖR WIMRH TNRUEW JRMNTÄJ BJUUJÄ BXVATJJBRJJ AÄÄRXW ÅIÄÄRIÖ,ÄAÖÖAUÖÖR,BNNTR,NUNÅBAÄÖRNW,ÖNNÄÖR,WIMRH,TNRUEW,JRMNTÄJ,BJUUJÄ,BXVATJJBRJJ,AÄÄRXW,ÅIÄÄRIÖ,0,0,0,0,0,0,0,0
2,22,TVUUVMUUJ WFFLJ FMFSWVTUJFO UFFTUJ OAEJÖ LFJMZO BJEFLTB WBMMBT WPNVLBBWJBB VTTJPO SATTJAU,ÅÖÄÄÖTÄÄQ AMMSQ MTMZAÖÅÄQMV ÄMMÅÄQ VHLQG SMQTDV IQLMSÅI AITTIÅ AWUÖSIIAQII ÖÅÅQWV ZHÅÅQHÄ,ÅÖÄÄÖTÄÄQ,AMMSQ,MTMZAÖÅÄQMV,ÄMMÅÄQ,VHLQG,SMQTDV,IQLMSÅI,AITTIÅ,AWUÖSIIAQII,ÖÅÅQWV,ZHÅÅQHÄ,0,0,0,0,0,0,0,0
2,23,TVUUVMUUJ WFFLJ FMFSWVTUJFO UFFTUJ OAEJÖ LFJMZO BJEFLTB WBMMBT WPNVLBBWJBB VTTJPO SATTJAU,ZÄÅÅÄSÅÅP ÖLLRP LSLYÖÄZÅPLU ÅLLZÅP UGKPF RLPSCU HPKLRZH ÖHSSHZ ÖVTÄRHHÖPHH ÄZZPVU YGZZPGÅ,ZÄÅÅÄSÅÅP,ÖLLRP,LSLYÖÄZÅPLU,ÅLLZÅP,UGKPF,RLPSCU,HPKLRZH,ÖHSSHZ,ÖVTÄRHHÖPHH,ÄZZPVU,YGZZPGÅ,0,0,0,0,0,0,0,0
2,24,TVUUVMUUJ WFFLJ FMFSWVTUJFO UFFTUJ OAEJÖ LFJMZO BJEFLTB WBMMBT WPNVLBBWJBB VTTJPO SATTJAU,YÅZZÅRZZO ÄKKQO KRKXÄÅYZOKT ZKKYZO TFJOE QKORBT GOJKQYG ÄGRRGY ÄUSÅQGGÄOGG ÅYYOUT XFYYOFZ,YÅZZÅRZZO,ÄKKQO,KRKXÄÅYZOKT,ZKKYZO,TFJOE,QKORBT,GOJKQYG,ÄGRRGY,ÄUSÅQGGÄOGG,ÅYYOUT,XFYYOFZ,0,0,0,0,0,0,0,0
2,25,TVUUVMUUJ WFFLJ FMFSWVTUJFO UFFTUJ OAEJÖ LFJMZO BJEFLTB WBMMBT WPNVLBBWJBB VTTJPO SATTJAU,XZYYZQYYN ÅJJPN JQJWÅZXYNJS YJJXYN SEIND PJNQAS FNIJPXF ÅFQQFX ÅTRZPFFÅNFF ZXXNTS WEXXNEY,XZYYZQYYN,ÅJJPN,JQJWÅZXYNJS,YJJXYN,SEIND,PJNQAS,FNIJPXF,ÅFQQFX,ÅTRZPFFÅNFF,ZXXNTS,WEXXNEY,0,0,0,0,0,0,0,0
2,26,TVUUVMUUJ WFFLJ FMFSWVTUJFO UFFTUJ OAEJÖ LFJMZO BJEFLTB WBMMBT WPNVLBBWJBB VTTJPO SATTJAU,WYXXYPXXM ZIIOM IPIVZYWXMIR XIIWXM RDHMC OIMPÖR EMHIOWE ZEPPEW ZSQYOEEZMEE YWWMSR VDWWMDX,WYXXYPXXM,ZIIOM,IPIVZYWXMIR,XIIWXM,RDHMC,OIMPÖR,EMHIOWE,ZEPPEW,ZSQYOEEZMEE,YWWMSR,VDWWMDX,0,0,0,0,0,0,0,0
2,27,TVUUVMUUJ WFFLJ FMFSWVTUJFO UFFTUJ OAEJÖ LFJMZO BJEFLTB WBMMBT WPNVLBBWJBB VTTJPO SATTJAU,VXWWXOWWL YHHNL HOHUYXVWLHQ WHHVWL QCGLB NHLOÄQ DLGHNVD YDOODV YRPXNDDYLDD XVVLRQ UCVVLCW,VXWWXOWWL,YHHNL,HOHUYXVWLHQ,WHHVWL,QCGLB,NHLOÄQ,DLGHNVD,YDOODV,YRPXNDDYLDD,XVVLRQ,UCVVLCW,0,0,0,0,0,0,0,0
2,28,TVUUVMUUJ WFFLJ FMFSWVTUJFO UFFTUJ OAEJÖ LFJMZO BJEFLTB WBMMBT WPNVLBBWJBB VTTJPO SATTJAU,UWVVWNVVK XGGMK GNGTXWUVKGP VGGUVK PBFKA MGKNÅP CKFGMUC XCNNCU XQOWMCCXKCC WUUKQP TBUUKBV,UWVVWNVVK,XGGMK,GNGTXWUVKGP,VGGUVK,PBFKA,MGKNÅP,CKFGMUC,XCNNCU,XQOWMCCXKCC,WUUKQP,TBUUKBV,0,0,0,0,0,0,0,0
3,0,ÅCGLSFTFZZF VKVÅLÅHHU UCRCFFU ZVZPHHSPZÄÄÅÅH QH RCRCF LZPPUÅCF ÅHP HPUHRPU ÅHYÖPÅÅHLZZH WPÅFF ÄZRHSÅHH HÖHÅH ZÄÄUZH RVRVÄRZPZZH,ÅCGLSFTFZZF VKVÅLÅHHU UCRCFFU ZVZPHHSPZÄÄÅÅH QH RCRCF LZPPUÅCF ÅHP HPUHRPU ÅHYÖPÅÅHLZZH WPÅFF ÄZRHSÅHH HÖHÅH ZÄÄUZH RVRVÄRZPZZH,ÅCGLSFTFZZF,VKVÅLÅHHU,UCRCFFU,ZVZPHHSPZÄÄÅÅH,QH,RCRCF,LZPPUÅCF,ÅHP,HPUHRPU,ÅHYÖPÅÅHLZZH,WPÅFF,ÄZRHSÅHH,HÖHÅH,ZÄÄUZH,RVRVÄRZPZZH,0,0,0,0
3,1,ÅCGLSFTFZZF VKVÅLÅHHU UCRCFFU ZVZPHHSPZÄÄÅÅH QH RCRCF LZPPUÅCF ÅHP HPUHRPU ÅHYÖPÅÅHLZZH WPÅFF ÄZRHSÅHH HÖHÅH ZÄÄUZH RVRVÄRZPZZH,ZBFKRESEYYE UJUZKZGGT TBQBEET YUYOGGROYÅÅZZG PG QBQBE KYOOTZBE ZGO GOTGQOT ZGXÄOZZGKYYG VOZEE ÅYQGRZGG GÄGZG YÅÅTYG QUQUÅQYOYYG,ZBFKRESEYYE,UJUZKZGGT,TBQBEET,YUYOGGROYÅÅZZG,PG,QBQBE,KYOOTZBE,ZGO,GOTGQOT,ZGXÄOZZGKYYG,VOZEE,ÅYQGRZGG,GÄGZG,YÅÅTYG,QUQUÅQYOYYG,0,0,0,0
3,2,ÅCGLSFTFZZF VKVÅLÅHHU UCRCFFU ZVZPHHSPZÄÄÅÅH QH RCRCF LZPPUÅCF ÅHP HPUHRPU ÅHYÖPÅÅHLZZH WPÅFF ÄZRHSÅHH HÖHÅH ZÄÄUZH RVRVÄRZPZZH,YAEJQDRDXXD TITYJYFFS SAPADDS XTXNFFQNXZZYYF OF PAPAD JXNNSYAD YFN FNSFPNS YFWÅNYYFJXXF UNYDD ZXPFQYFF FÅFYF XZZSXF PTPTZPXNXXF,YAEJQDRDXXD,TITYJYFFS,SAPADDS,XTXNFFQNXZZYYF,OF,PAPAD,JXNNSYAD,YFN,FNSFPNS,YFWÅNYYFJXXF,UNYDD,ZXPFQYFF,FÅFYF,XZZSXF,PTPTZPXNXXF,0,0,0,0
3,3,ÅCGLSFTFZZF VKVÅLÅHHU UCRCFFU ZVZPHHSPZÄÄÅÅH QH RCRCF LZPPUÅCF ÅHP HPUHRPU ÅHYÖPÅÅHLZZH WPÅFF ÄZRHSÅHH HÖHÅH ZÄÄUZH RVRVÄRZPZZH,XÖDIPCQCWWC SHSXIXEER RÖOÖCCR WSWMEEPMWYYXXE NE OÖOÖC IWMMRXÖC XEM EMREOMR XEVZMXXEIWWE TMXCC YWOEPXEE EZEXE WYYRWE OSOSYOWMWWE,XÖDIPCQCWWC,SHSXIXEER,RÖOÖCCR,WSWMEEPMWYYXXE,NE,OÖOÖC,IWMMRXÖC,XEM,EMREOMR,XEVZMXXEIWWE,TMXCC,YWOEPXEE,EZEXE,WYYRWE,OSOSYOWMWWE,0,0,0,1
3,4,ÅCGLSFTFZZF VKVÅLÅHHU UCRCFFU ZVZPHHSPZÄÄÅÅH QH RCRCF LZPPUÅCF ÅHP HPUHRPU ÅHYÖPÅÅHLZZH WPÅFF ÄZRHSÅHH HÖHÅH ZÄÄUZH RVRVÄRZPZZH,WÄCHOBPBVVB RGRWHWDDQ QÄNÄBBQ VRVLDDOLVXXWWD MD NÄNÄB HVLLQWÄB WDL DLQDNLQ WDUYLWWDHVVD SLWBB XVNDOWDD DYDWD VXXQVD NRNRXNVLVVD,WÄCHOBPBVVB,RGRWHWDDQ,QÄNÄBBQ,VRVLDDOLVXXWWD,MD,NÄNÄB,HVLLQWÄB,WDL,DLQDNLQ,WDUYLWWDHVVD,SLWBB,XVNDOWDD,DYDWD,VXXQVD,NRNRXNVLVVD,0,0,0,0
3,5,ÅCGLSFTFZZF VKVÅLÅHHU UCRCFFU ZVZPHHSPZÄÄÅÅH QH RCRCF LZPPUÅCF ÅHP HPUHRPU ÅHYÖPÅÅHLZZH WPÅFF ÄZRHSÅHH HÖHÅH ZÄÄUZH RVRVÄRZPZZH,VÅBGNAOAUUA QFQVGVCCP PÅMÅAAP UQUKCCNKUWWVVC LC MÅMÅA GUKKPVÅA VCK CKPCMKP VCTXKVVCGUUC RKVAA WUMCNVCC CXCVC UWWPUC MQMQWMUKUUC,VÅBGNAOAUUA,QFQVGVCCP,PÅMÅAAP,UQUKCCNKUWWVVC,LC,MÅMÅA,GUKKPVÅA,VCK,CKPCMKP,VCTXKVVCGUUC,RKVAA,WUMCNVCC,CXCVC,UWWPUC,MQMQWMUKUUC,0,0,0,0
